GeneName	Prime3	Prime5
g15618	4946	844
g15619	844	921
g15620	921	1109
g15621	1109	397
g15622	397	235
g15623	235	205
g15624	205	386
g15625	386	856
g15626	856	270
g15627	270	386
g15628	386	6596
g15629	6596	1530
g15630	1530	881
g15631	881	246
g15632	246	177
g15633	177	8732
g15634	8732	934
g15635	934	543
g15636	543	1307
g15637	1307	541
g15638	541	1580
g15639	1580	2653
g15640	2653	2958
g15641	2958	1916
g15642	1916	595
g15643	595	1642
g15644	1642	525
g15645	525	784
g15646	784	860
g15647	860	1783
g15648	1783	121
g15649	121	973
g15650	973	334
g15651	334	593
g15652	593	1913
g15653	1913	374
g15654	374	763
g15655	763	263
g15656	263	2989
g15657	2989	580
g15658	580	566
g15659	566	324
g15660	324	1152
g15661	1152	679
g15662	679	274
g15663	274	1071
g15664	1071	1545
g15665	1545	73
g15666	73	196
g15667	196	485
g15668	485	759
g15669	759	431
g15670	431	614
g15671	614	671
g15672	671	1142
g15673	1142	677
g15674	677	745
g15675	745	189
g15676	189	429
g15677	429	553
g15678	553	2014
g15679	2014	366
g15680	366	673
g15681	673	173
g15682	173	459
g15683	459	1451
g15684	1451	1662
g15685	1662	1587
g15686	1587	66
g15687	66	878
g15688	878	266
g15689	266	1266
g15690	1266	1098
g15691	1098	418
g15692	418	910
g15693	910	1984
g15694	1984	686
g15695	686	351
g15696	351	6039
g15697	6039	6763
g15698	6763	390
g15699	390	130
g15700	130	151
g15701	151	676
g15702	676	1501
g15703	1501	2306
g15704	2306	389
g15705	389	950
g15706	950	903
g15707	903	646
g15708	646	3533
g15709	3533	482
g15710	482	1255
g15711	1255	229
g15712	229	648
g15713	648	858
g15714	858	767
g15715	767	694
g15716	694	2271
g15717	2271	1133
g15718	1133	1914
g15719	1914	917
g15720	917	1353
g15721	1353	89
g15722	2448	6764
g15723	89	216
g15724	216	1736
g15725	1736	667
g15726	667	406
g15727	406	1745
g15728	1745	798
g15729	798	252
g15730	252	2337
g15731	2337	871
g15732	871	48
g15733	48	4562
g15734	4562	297
g15735	297	696
g15736	696	247
g15737	247	432
g15738	432	603
g15739	603	952
g15740	952	2760
g15741	2760	774
g15742	774	458
g15743	458	3219
g15744	3219	810
g15745	810	898
g15746	898	738
g15747	738	1393
g15748	1393	22
g15749	22	507
g15750	507	63
g15751	63	1442
g15752	1442	1131
g15753	1131	351
g15754	351	2511
g15755	2511	3553
g15756	3553	596
g15757	596	200
g15758	200	308
g15759	308	1120
g15760	1120	336
g15761	336	4237
g15762	4237	3084
g15763	3084	897
g15764	897	1152
g15765	1152	552
g15766	552	1080
g15767	1080	391
g15768	391	680
g15769	680	823
g15770	823	1025
g15771	1025	259
g15772	259	1548
g15773	1548	761
g15774	761	535
g15775	535	2815
g15776	2815	2183
g15777	2183	559
g15778	559	970
g15779	970	480
g15780	480	1511
g15781	1511	162
g15782	162	1827
g15783	1827	538
g15784	538	1839
g15785	1839	1768
g15786	1768	36
g15787	36	24
g15788	24	803
g15789	803	1023
g15790	1023	45
g15791	45	248
g15792	248	334
g15793	334	259
g15794	259	682
g15795	682	369
g15796	369	212
g15797	212	378
g15798	378	776
g15799	776	205
g15800	205	49
g15801	49	474
g15802	474	488
g15803	488	1479
g15804	1479	341
g15805	341	4960
g15806	4960	942
g15807	942	1122
g15808	1122	1288
g15809	1288	172
g15810	172	447
g15811	447	1618
g15812	1618	999
g15813	999	698
g15814	698	32
g15815	32	463
g15816	463	1010
g15817	1010	743
g15818	743	955
g15819	955	194
g15820	194	1113
g15821	1113	163
g15822	163	1633
g15823	1633	1714
g15824	1714	3516
g15825	3516	1274
g15826	1274	362
g15827	362	1339
g15828	1339	899
g15829	899	498
g15830	498	536
g15831	536	1587
g15832	1587	618
g15833	618	1098
g15834	1098	498
g15835	498	336
g15836	336	720
g15837	720	1312
g15838	1312	169
g15839	169	263
g15840	263	986
g15841	986	1360
g15842	1360	1540
g15843	1540	407
g15844	407	261
g15845	261	743
g15846	743	1594
g15847	1594	189
g15848	189	236
g15849	236	381
g15850	381	222
g15851	222	148
g15852	148	1032
g15853	1032	1798
g15854	1798	731
g15855	731	885
g15856	885	4627
g15857	4627	390
g15858	390	1606
g15859	1606	2184
g15860	2184	464
g15861	464	3286
g15862	3286	619
g15863	619	639
g15864	639	139
g15865	139	943
g15866	943	692
g15867	692	33
g15868	33	326
g15869	326	3135
g15870	3135	1002
g15871	1002	48
g15872	48	280
g15873	280	807
g15874	807	851
g15875	851	1231
g15876	1231	171
g15877	171	88
g15878	88	374
g15879	374	871
g15880	871	891
g15881	891	1089
g15882	1089	649
g15883	649	377
g15884	377	460
g15885	460	559
g15886	559	303
g15887	303	1060
g15888	1060	3339
g15889	3339	600
g15890	600	549
g15891	549	1913
g15892	1913	825
g15893	825	1689
g15894	1689	344
g15895	344	1715
g15896	1715	2212
g15897	2212	1205
g15898	1205	3073
g15899	3073	870
g15900	870	47
g15901	47	453
g15902	453	180
g15903	180	98
g15904	98	472
g15905	472	363
g15906	363	351
g15907	351	450
g15908	450	232
g15909	232	137
g15910	137	271
g15911	271	1272
g15912	1272	200
g15913	200	529
g15914	529	422
g15915	422	398
g15916	398	258
g15917	258	828
g15918	828	143
g15919	143	864
g15920	864	270
g15921	270	478
g15922	478	972
g15923	972	631
g15924	631	2059
g15925	2059	1037
g15926	1037	2541
g15927	4798	5367
g15928	2541	508
g15929	508	234
g15930	234	1063
g15931	1063	158
g15932	158	343
g15933	343	122
g15934	122	508
g15935	508	72
g15936	72	608
g15937	608	6883
g15938	766	1508
g15939	1508	1700
g15940	1700	839
g15941	839	603
g15942	603	170
g15943	170	291
g15944	291	190
g15945	190	95
g15946	95	440
g15947	170	1535
g15948	440	35
g15949	35	760
g15950	760	1390
g15951	1390	529
g15952	529	336
g15953	336	146
g15954	146	362
g15955	362	211
g15956	211	342
g15957	342	456
g15958	456	72
g15959	72	347
g15960	347	630
g15961	630	746
g15962	746	572
g15963	572	1643
g15964	1643	1604
g15965	1604	448
g15966	448	1403
g15967	1403	192
g15968	192	1974
g15969	1974	574
g15970	574	448
g15971	448	1090
g15972	1090	124
g15973	124	1006
g15974	1006	1144
g15975	1144	497
g15976	497	124
g15977	124	222
g15978	222	1251
g15979	1251	901
g15980	901	607
g15981	607	798
g15982	798	438
g15983	438	124
g15984	124	521
g15985	521	490
g15986	490	220
g15987	220	2999
g15988	2999	493
g15989	493	897
g15990	897	5275
g15991	5275	4407
g15992	11774	6502
g15993	4407	1955
g15994	1955	690
g15995	690	949
g15996	949	2039
g15997	2039	3606
g15998	2153	113
g15999	113	229
g16000	229	205
g16001	205	343
g16002	343	534
g16003	534	210
g16004	210	1444
g16005	1444	977
g16006	977	11895
g16007	11895	1087
g16008	1087	550
g16009	550	551
g16010	551	2647
g16011	2647	2217
g16012	2217	388
g16013	388	1935
g16014	1935	493
g16015	493	38
g16016	38	321
g16017	321	445
g16018	445	1138
g16019	1138	436
g16020	436	266
g16021	266	560
g16022	560	611
g16023	611	269
g16024	269	207
g16025	207	2206
g16026	2206	5651
g16027	5651	286
g16028	286	680
g16029	680	1114
g16030	1114	162
g16031	162	254
g16032	254	459
g16033	459	348
g16034	348	1162
g16035	1162	224
g16036	224	209
g16037	209	260
g16038	260	1569
g16039	1569	713
g16040	713	500
g16041	500	508
g16042	508	1147
g16043	1147	43
g16044	43	596
g16045	596	168
g16046	168	443
g16047	443	139
g16048	139	65
g16049	65	227
g16050	227	1679
g16051	1679	909
g16052	909	285
g16053	285	35
g16054	35	1343
g16055	1343	953
g16056	953	294
g16057	294	24
g16058	24	260
g16059	260	678
g16060	678	154
g16061	154	549
g16062	549	2409
g16063	2409	404
g16064	404	138
g16065	138	985
g16066	985	335
g16067	335	311
g16068	311	47
g16069	47	998
g16070	998	886
g16071	886	488
g16072	488	288
g16073	288	359
g16074	359	286
g16075	286	675
g16076	675	92
g16077	92	264
g16078	264	1783
g16079	1783	234
g16080	234	561
g16081	561	357
g16082	357	361
g16083	361	195
g16084	195	336
g16085	336	205
g16086	205	816
g16087	816	24
g16088	24	789
g16089	789	1236
g16090	1236	71
g16091	71	446
g16092	446	2103
g16093	2103	525
g16094	525	382
g16095	382	32
g16096	32	53
g16097	53	1743
g16098	1743	110
g16099	110	450
g16100	450	1590
g16101	1590	574
g16102	574	237
g16103	237	235
g16104	235	781
g16105	781	88
g16106	88	1104
g16107	1104	32
g16108	32	742
g16109	742	5903
g16110	5903	1230
g16111	6693	2240
g16112	1230	135
g16113	135	669
g16114	669	571
g16115	571	1688
g16116	1688	895
g16117	895	544
g16118	544	321
g16119	321	1096
g16120	1096	1589
g16121	1589	387
g16122	387	353
g16123	353	299
g16124	299	315
g16125	315	4210
g16126	4210	945
g16127	945	7581
g16128	7581	204
g16129	204	788
g16130	788	136
g16131	136	225
g16132	225	172
g16133	172	53
g16134	53	91
g16135	91	458
g16136	458	1486
g16137	1486	148
g16138	148	2890
g16139	2890	267
g16140	267	75
g16141	75	398
g16142	398	351
g16143	351	533
g16144	533	245
g16145	245	554
g16146	554	957
g16147	957	42
g16148	42	55
g16149	55	344
g16150	344	388
g16151	388	686
g16152	686	533
g16153	533	372
g16154	372	1259
g16155	1259	716
g16156	716	481
g16157	481	1075
g16158	1075	633
g16159	633	779
g16160	779	26
g16161	26	1451
g16162	1451	515
g16163	515	43
g16164	43	40
g16165	40	85
g16166	85	294
g16167	294	253
g16168	253	317
g16169	317	208
g16170	208	647
g16171	647	1612
g16172	1612	259
g16173	259	994
g16174	994	105
g16175	105	582
g16176	582	30
g16177	30	437
g16178	437	1881
g16179	1881	443
g16180	443	2949
g16181	2949	1943
g16182	1943	59
g16183	59	86
g16184	86	545
g16185	545	167
g16186	167	888
g16187	888	158
g16188	158	820
g16189	820	333
g16190	333	375
g16191	375	423
g16192	423	1086
g16193	1086	705
g16194	705	315
g16195	315	161
g16196	161	409
g16197	409	664
g16198	664	46
g16199	46	456
g16200	456	1107
g16201	1107	338
g16202	338	759
g16203	759	32
g16204	32	164
g16205	164	545
g16206	545	35
g16207	35	571
g16208	571	174
g16209	174	231
g16210	231	731
g16211	731	None
g16212	None	1389
g16213	1389	5396
g16214	5396	97
g16215	97	2058
g16216	2058	3464
g16217	3464	18329
g16218	18329	2379
g16219	2379	4188
g16220	4188	2150
g16221	2150	3668
g16222	3668	1217
g16223	1217	964
g16224	964	145
g16225	145	1213
g16226	1213	1237
g16227	1237	None
g16228	None	3664
g16229	3664	651
g16230	651	1781
g16231	1781	34
g16232	34	33
g16233	33	2104
g16234	2104	1160
g16235	1160	3454
g16236	3454	None
g16237	None	64
g16238	64	1961
g16239	1961	1454
g16240	1454	7967
g16241	7967	145
g16242	145	838
g16243	838	295
g16244	295	187
g16245	187	67
g16246	67	3930
g16247	3930	1857
g16248	1857	3698
g16249	3698	2604
g16250	2604	3160
g16251	3160	1140
g16252	1140	2665
g16253	2665	1015
g16254	1015	6540
g16255	6540	7738
g16256	7738	1645
g16257	1645	3231
g16258	3231	295
g16259	295	6261
g16260	6261	991
g16261	991	498
g16262	498	3164
g16263	3164	1187
g16264	1187	2282
g16265	2282	745
g16266	745	2826
g16267	2826	5687
g16268	5687	1006
g16269	1006	1956
g16270	1956	153
g16271	153	2409
g16272	2409	47
g16273	47	3110
g16274	3110	56
g16275	56	1174
g16276	1174	1673
g16277	1673	1483
g16278	1483	620
g16279	620	872
g16280	872	2724
g16281	2724	3294
g16282	3294	511
g16283	511	1577
g16284	1577	824
g16285	824	1086
g16286	1086	304
g16287	304	304
g16288	304	304
g16289	304	71
g16290	71	304
g16291	304	71
g16292	71	304
g16293	304	882
g16294	882	71
g16295	71	304
g16296	304	1993
g16297	1993	2758
g16298	2758	75
g16299	75	1862
g16300	1862	1133
g16301	1133	3583
g16302	3583	354
g16303	354	3719
g16304	3719	4478
g16305	4478	986
g16306	986	28
g16307	28	265
g16308	265	1479
g16309	1479	91
g16310	91	9154
g16311	9154	1971
g16312	1971	5356
g16313	5356	508
g16314	508	4804
g16315	4804	3202
g16316	3202	973
g16317	973	4715
g16318	4715	3278
g16319	3278	1080
g16320	1080	962
g16321	962	437
g16322	437	16421
g16323	16421	867
g16324	867	1772
g16325	1772	5204
g16326	5204	10323
g16327	10323	214
g16328	214	3944
g16329	3944	941
g16330	941	12995
g16331	12995	484
g16332	484	545
g16333	545	393
g16334	393	3110
g16335	3110	4379
g16336	4379	1529
g16337	1529	5544
g16338	5544	711
g16339	711	9277
g16340	9277	1685
g16341	1685	4282
g16342	4282	7014
g16343	7014	2165
g16344	2165	7233
g16345	7233	21675
g16346	21675	268
g16347	268	4624
g16348	4624	8520
g16349	8520	5338
g16350	5338	18100
g16351	18100	271
g16352	271	293
g16353	293	250
g16354	250	198
g16355	198	641
g16356	641	929
g16357	929	1422
g16358	1422	514
g16359	514	1238
g16360	1238	242
g16361	242	711
g16362	711	600
g16363	600	15193
g16364	15193	47
g16365	47	4431
g16366	4431	371
g16367	371	533
g16368	533	2910
g16369	2910	974
g16370	974	1067
g16371	1067	8100
g16372	8100	4787
g16373	4787	7792
g16374	7792	5793
g16375	5793	1247
g16376	1247	1971
g16377	1971	657
g16378	657	3183
g16379	3183	1022
g16380	1022	2514
g16381	2514	1216
g16382	1216	3227
g16383	3227	661
g16384	661	1606
g16385	1606	1969
g16386	1969	1001
g16387	1001	3251
g16388	3251	8962
g16389	8962	4235
g16390	4235	12077
g16391	12077	6287
g16392	6287	1252
g16393	1252	2357
g16394	2357	8051
g16395	8051	1910
g16396	1910	599
g16397	599	3532
g16398	3532	4346
g16399	4346	2630
g16400	2630	2735
g16401	2735	2940
g16402	2940	2008
g16403	2008	1974
g16404	1974	1908
g16405	1908	1492
g16406	1492	793
g16407	793	3668
g16408	3668	7603
g16409	7603	6154
g16410	6154	139
g16411	139	875
g16412	875	2309
g16413	2309	1663
g16414	1663	6544
g16415	6544	3316
g16416	3316	2864
g16417	2864	370
g16418	370	580
g16419	580	9948
g16420	9948	9419
g16421	9419	3127
g16422	3127	2038
g16423	2038	1980
g16424	1980	2988
g16425	2988	2661
g16426	2661	13782
g16427	13782	2622
g16428	2622	978
g16429	978	533
g16430	533	114
g16431	114	35
g16432	35	354
g16433	354	1213
g16434	1213	3056
g16435	3056	1705
g16436	1705	998
g16437	998	1877
g16438	1877	661
g16439	661	2259
g16440	2259	918
g16441	918	1922
g16442	1922	4579
g16443	4579	2317
g16444	2317	1314
g16445	1314	1178
g16446	1178	529
g16447	529	320
g16448	320	174
g16449	174	632
g16450	733	825
g16451	632	175
g16452	175	21431
g16453	734	21624
g16454	21431	None
g16455	None	28836
g16456	28836	29218
g16457	29218	1181
g16458	29220	88
g16459	88	6477
g16460	6477	1340
g16461	1340	1962
g16462	1962	3636
g16463	3636	2248
g16464	2248	1687
g16465	1687	80
g16466	80	1916
g16467	1916	840
g16468	840	338
g16469	338	1796
g16470	1796	4182
g16471	4182	1438
g16472	1438	15455
g16473	15455	1681
g16474	1681	1293
g16475	1293	6113
g16476	6113	1923
g16477	1923	1144
g16478	1144	2463
g16479	2463	2649
g16480	2649	2410
g16481	2410	2079
g16482	2079	636
g16483	636	968
g16484	968	225
g16485	225	1766
g16486	1766	474
g16487	474	2388
g16488	2388	3896
g16489	3896	1036
g16490	1036	1064
g16491	1061	4485
g16492	1064	1157
g16493	1157	501
g16494	501	1693
g16495	1693	835
g16496	835	1156
g16497	1156	539
g16498	539	784
g16499	784	1920
g16500	1920	1064
g16501	1064	1439
g16502	1439	277
g16503	277	977
g16504	977	186
g16505	186	606
g16506	606	1069
g16507	1069	2000
g16508	2000	2571
g16509	2571	4419
g16510	4419	32197
g16511	32197	43083
g16512	43083	50
g16513	50	1149
g16514	1149	141109
g16515	141109	233
g16516	233	157
g16517	157	1885
g16518	1885	2015
g16519	2015	5534
g16520	5534	2164
g16521	2164	4435
g16522	4435	127
g16523	127	2425
g16524	2425	2881
g16525	2881	1824
g16526	1824	4844
g16527	4844	54
g16528	54	2221
g16529	2221	1807
g16530	1807	559
g16531	559	30
g16532	30	70
g16533	70	3581
g16534	3581	1589
g16535	1589	4604
g16536	4604	3737
g16537	3737	1269
g16538	1269	482
g16539	482	229
g16540	229	119
g16541	119	670
g16542	670	75
g16543	75	39
g16544	39	56
g16545	56	51
g16546	51	1056
g16547	1056	2145
g16548	2145	2680
g16549	2680	2782
g16550	2782	12515
g16551	12515	128
g16552	128	998
g16553	998	1099
g16554	1099	124
g16555	124	10943
g16556	10943	1297
g16557	1297	382
g16558	382	657
g16559	657	8556
g16560	8556	6431
g16561	6431	10057
g16562	10057	5208
g16563	5208	1434
g16564	1434	4430
g16565	4430	1257
g16566	1257	1931
g16567	1931	516
g16568	516	121
g16569	121	5206
g16570	5206	434
g16571	434	680
g16572	680	5421
g16573	5421	3108
g16574	3108	3560
g16575	3560	3027
g16576	3027	326
g16577	326	585
g16578	585	209
g16579	209	468
g16580	468	109
g16581	109	71
g16582	71	69
g16583	69	91
g16584	91	134
g16585	134	375
g16586	375	2003
g16587	2003	1389
g16588	1389	2556
g16589	2556	2465
g16590	2465	858
g16591	858	2113
g16592	2113	1609
g16593	1609	3503
g16594	3503	3809
g16595	3809	3485
g16596	3485	1777
g16597	1777	2771
g16598	2771	55
g16599	55	4130
g16600	4130	1252
g16601	1252	698
g16602	698	2665
g16603	2665	2565
g16604	2565	2990
g16605	2990	821
g16606	821	3032
g16607	3032	3407
g16608	3407	2177
g16609	2177	8966
g16610	8966	7352
g16611	7352	2869
g16612	2869	2295
g16613	2295	876
g16614	876	994
g16615	994	904
g16616	904	1558
g16617	1558	20
g16618	20	14491
g16619	14491	1933
g16620	1933	1209
g16621	1209	5092
g16622	5092	885
g16623	885	2554
g16624	2554	14195
g16625	14195	971
g16626	971	1122
g16627	1122	3439
g16628	3439	506
g16629	506	506
g16630	506	886
g16631	886	508
g16632	508	112
g16633	112	508
g16634	508	506
g16635	506	506
g16636	506	4051
g16637	4051	3242
g16638	4100	5596
g16639	3242	2858
g16640	2858	1831
g16641	1831	7978
g16642	7978	49
g16643	49	35
g16644	35	1115
g16645	1115	1408
g16646	1408	79
g16647	79	2271
g16648	2271	982
g16649	982	1237
g16650	1237	2454
g16651	2454	260
g16652	260	1860
g16653	1860	1084
g16654	1084	1925
g16655	1925	2036
g16656	2036	1552
g16657	1552	2054
g16658	2054	950
g16659	950	500
g16660	500	2386
g16661	2386	448
g16662	448	1677
g16663	1677	685
g16664	685	987
g16665	987	3953
g16666	3953	940
g16667	940	814
g16668	814	515
g16669	515	1671
g16670	1671	651
g16671	651	831
g16672	831	196
g16673	196	2140
g16674	2140	260
g16675	260	1503
g16676	1503	712
g16677	712	775
g16678	775	669
g16679	669	669
g16680	669	819
g16681	819	2981
g16682	2981	1276
g16683	1276	114
g16684	114	142
g16685	142	1197
g16686	1197	492
g16687	492	682
g16688	682	613
g16689	613	1523
g16690	1523	3132
g16691	3132	220
g16692	220	923
g16693	923	142
g16694	142	823
g16695	823	394
g16696	394	2503
g16697	2503	1148
g16698	1148	1232
g16699	1232	1843
g16700	1843	505
g16701	505	1016
g16702	1016	1201
g16703	1201	788
g16704	788	808
g16705	808	340
g16706	340	1642
g16707	1642	1226
g16708	1226	917
g16709	917	443
g16710	443	1714
g16711	1714	61
g16712	61	248
g16713	248	1340
g16714	1340	553
g16715	553	1144
g16716	1144	493
g16717	493	3481
g16718	3481	684
g16719	684	2089
g16720	2089	132
g16721	132	1813
g16722	1813	997
g16723	997	317
g16724	317	7828
g16725	7828	1258
g16726	1258	266
g16727	266	1135
g16728	1135	1223
g16729	1223	927
g16730	927	957
g16731	957	873
g16732	873	1056
g16733	1056	592
g16734	592	3424
g16735	3424	868
g16736	868	1056
g16737	1056	592
g16738	592	3230
g16739	3230	593
g16740	593	3229
g16741	3229	592
g16742	592	12198
g16743	12198	3634
g16744	3634	1691
g16745	1691	787
g16746	787	929
g16747	929	714
g16748	714	365
g16749	365	2286
g16750	2286	1519
g16751	1519	80
g16752	80	4780
g16753	4780	1607
g16754	1607	3263
g16755	3263	337
g16756	337	7021
g16757	7021	8028
g16758	8028	49
g16759	49	4527
g16760	4527	1185
g16761	1185	2572
g16762	2572	888
g16763	888	2862
g16764	2862	2813
g16765	2813	5409
g16766	5409	727
g16767	727	1189
g16768	1189	1638
g16769	1638	3403
g16770	3403	516
g16771	516	239
g16772	239	2805
g16773	2805	4379
g16774	4379	1376
g16775	1376	363
g16776	363	768
g16777	768	561
g16778	561	812
g16779	812	91
g16780	91	2465
g16781	2465	1091
g16782	1091	981
g16783	981	1960
g16784	1960	1033
g16785	1033	1304
g16786	1304	594
g16787	594	986
g16788	986	1312
g16789	1312	5189
g16790	5189	1244
g16791	1244	513
g16792	513	881
g16793	881	1254
g16794	1254	964
g16795	964	1707
g16796	1707	304
g16797	304	1924
g16798	1924	748
g16799	748	1919
g16800	1919	116
g16801	116	600
g16802	600	619
g16803	619	644
g16804	644	1384
g16805	1384	1044
g16806	1044	150
g16807	150	425
g16808	425	1227
g16809	1227	1289
g16810	1289	91
g16811	91	236
g16812	236	119
g16813	119	1848
g16814	1848	85
g16815	85	42
g16816	42	340
g16817	340	38
g16818	38	888
g16819	888	1820
g16820	1820	430
g16821	430	1833
g16822	1833	238
g16823	238	385
g16824	385	647
g16825	647	1256
g16826	1256	972
g16827	972	813
g16828	813	625
g16829	625	1411
g16830	1411	928
g16831	928	530
g16832	530	3807
g16833	3807	605
g16834	605	981
g16835	981	938
g16836	938	1148
g16837	1148	1676
g16838	1676	628
g16839	628	431
g16840	431	574
g16841	574	1109
g16842	1109	2197
g16843	2197	713
g16844	713	567
g16845	567	1374
g16846	1374	341
g16847	341	5737
g16848	5737	786
g16849	786	481
g16850	481	231
g16851	231	1741
g16852	1741	489
g16853	489	253
g16854	253	384
g16855	384	893
g16856	893	9967
g16857	9967	465
g16858	465	337
g16859	337	1040
g16860	1040	745
g16861	745	42
g16862	42	647
g16863	647	165
g16864	165	507
g16865	507	83
g16866	1061	3873
g16867	83	3892
g16868	3873	1163
g16869	1163	1442
g16870	1442	1294
g16871	1294	1091
g16872	1091	555
g16873	555	429
g16874	429	1743
g16875	1743	1533
g16876	1533	829
g16877	829	1012
g16878	1012	135
g16879	135	740
g16880	740	1799
g16881	1799	3696
